Flutter Android;Flutter iOS;Native Android;Native iOS
60;59;60;59
60;60;60;59
60;60;60;60
60;60;60;60
59;59;60;58
59;59;60;58
60;60;60;60
60;60;60;60
60;60;60;60
60;60;58;59
59;60;60;59
60;58;60;60
60;59;60;59
60;60;54;59
60;60;60;60
60;60;60;60
60;59;60;60
60;60;60;60
60;59;60;59
60;59;60;60
